Transaction ID,Date,Account Number,Bank Name,Bank Statement Amount,Book Records Amount,Match Status,Amount_Difference,Predicted Break Reason
TXN-004733,2035-12-16,-1.0,Citibank,-4.0042005,-4.093852,Break,0.08965150000000044,Timing Difference
TXN-004734,2035-12-17,4828.0,HSBC,2400.2847,2134.2563,Match,266.02840000000015,No Break
TXN-004736,2035-12-19,-1.0,Wells Fargo,-3.6436284,-3.7949603,Match,0.15133190000000019,No Break
TXN-004737,2035-12-20,-1.0,HSBC,2243.3606,2103.1824,Break,140.17819999999983,Amount Mismatch
TXN-004738,2035-12-21,-1.0,Wells Fargo,112.96971,103.43665,Match,9.533060000000006,No Break
TXN-004742,2035-12-25,-1.0,Bank of America,-3.5697653,-1.7128068,Break,-1.8569584999999997,Amount Mismatch
TXN-004749,2036-01-01,1682.0,HSBC,6.031144,19.94152,Break,-13.910376,Duplicate Entry
TXN-004753,2036-01-05,518.0,Chase,-3.9961333,-4.062091,Match,0.06595769999999979,No Break
TXN-004755,2036-01-07,3833.0,Wells Fargo,-4.005636,-4.097636,Break,0.09199999999999964,Fraudulent/Unauthorized
TXN-004758,2036-01-10,-1.0,Citibank,-4.005632,-4.097626,Break,0.09199399999999969,Timing Difference
TXN-004759,2036-01-11,77.0,Chase,1680.1368,2218.632,Break,-538.4952000000001,Missing in Bank
TXN-004761,2036-01-13,447.0,Chase,2626.754,2498.8271,Match,127.92689999999993,No Break
TXN-004778,2036-01-30,1132.0,HSBC,-4.005617,-4.097627,Break,0.09201000000000015,Timing Difference
TXN-004781,2036-02-02,-1.0,Bank of America,-3.9770107,-4.0642824,Break,0.08727169999999962,Fraudulent/Unauthorized
TXN-004785,2036-02-06,4234.0,Bank of America,-4.0056057,-4.0975757,Break,0.09196999999999989,Fraudulent/Unauthorized
TXN-004789,2036-02-10,-1.0,HSBC,-4.005384,-4.096785,Break,0.0914009999999994,Timing Difference
TXN-004791,2036-02-12,-1.0,Bank of America,-3.932102,-3.9402409,Break,0.00813890000000006,Timing Difference
TXN-004796,2036-02-17,-1.0,Chase,1599.761,1831.8186,Break,-232.0576000000001,Missing in Bank
TXN-004799,2036-02-20,3895.0,Citibank,-4.0053096,-4.096456,Break,0.09114639999999952,Fraudulent/Unauthorized
TXN-004800,2036-02-21,337.0,Chase,-1.6811076,-2.5621474,Match,0.8810398000000002,No Break
TXN-004805,2036-02-26,-1.0,Citibank,125.01447,347.0859,Match,-222.07142999999996,No Break
TXN-004806,2036-02-27,1076.0,Chase,246.84433,306.56677,Match,-59.722440000000006,No Break
TXN-004807,2036-02-28,-1.0,HSBC,4.070633,0.8810357,Match,3.1895973,No Break
TXN-004810,2036-03-02,-1.0,Citibank,109.83514,167.70816,Match,-57.87302,No Break
TXN-004812,2036-03-04,4169.0,Bank of America,-4.005636,-4.097636,Break,0.09199999999999964,Duplicate Entry
TXN-004816,2036-03-08,851.0,Chase,2598.3816,2483.5632,Match,114.81840000000011,No Break
TXN-004821,2036-03-13,-1.0,Wells Fargo,-4.0053163,-4.0968595,Break,0.09154320000000027,Fraudulent/Unauthorized
TXN-004832,2036-03-24,2712.0,Chase,7.584958,47.551167,Match,-39.966209,No Break
TXN-004836,2036-03-28,-1.0,Citibank,-1.4986521,5.2415237,Break,-6.7401758,Timing Difference
TXN-004838,2036-03-30,-1.0,Citibank,-3.9208922,-3.9148586,Break,-0.006033599999999861,Missing in Bank
TXN-004840,2036-04-01,1857.0,Citibank,-3.9777894,-3.940729,Break,-0.03706039999999966,Amount Mismatch
TXN-004842,2036-04-03,-1.0,Bank of America,-4.0053296,-4.0972204,Break,0.09189080000000072,Timing Difference
TXN-004847,2036-04-08,1411.0,Wells Fargo,-3.8703444,-3.9062943,Break,0.03594989999999987,Timing Difference
TXN-004850,2036-04-11,-1.0,Citibank,-4.005636,-4.097636,Match,0.09199999999999964,No Break
TXN-004854,2036-04-15,4741.0,Bank of America,-4.005633,-4.097627,Break,0.09199399999999969,Timing Difference
TXN-004855,2036-04-16,168.0,Bank of America,-3.931229,-3.8888102,Match,-0.04241880000000009,No Break
TXN-004859,2036-04-20,986.0,Citibank,-2.3343391,-1.8369757,Match,-0.4973633999999998,No Break
TXN-004860,2036-04-21,456.0,Bank of America,-4.0056357,-4.097634,Break,0.0919983000000002,Timing Difference
TXN-004866,2036-04-27,-1.0,HSBC,1843.9248,2068.475,Break,-224.5501999999999,Bank Error
TXN-004870,2036-05-01,-1.0,Citibank,-3.9681978,-3.9998212,Break,0.03162339999999997,Missing in Bank
TXN-004874,2036-05-05,-1.0,Citibank,-3.9835658,-4.081646,Match,0.09808020000000006,No Break
TXN-004875,2036-05-06,4164.0,Citibank,-3.9992573,-4.084039,Break,0.08478169999999974,Duplicate Entry
TXN-004876,2036-05-07,-1.0,Citibank,-4.005636,-4.097636,Break,0.09199999999999964,Timing Difference
TXN-004877,2036-05-08,-1.0,Chase,1870.0374,1881.4838,Match,-11.44640000000004,No Break
TXN-004879,2036-05-10,335.0,Chase,-4.0056186,-4.0976253,Match,0.09200669999999977,No Break
TXN-004883,2036-05-14,-1.0,Chase,-4.0056357,-4.0976357,Match,0.09199999999999964,No Break
TXN-004888,2036-05-19,-1.0,Bank of America,9.129885,41.27314,Match,-32.143254999999996,No Break
TXN-004893,2036-05-24,-1.0,Citibank,10.01734,37.836533,Break,-27.819193000000002,Timing Difference
TXN-004894,2036-05-25,-1.0,Wells Fargo,131.14752,148.36497,Match,-17.217450000000014,No Break
TXN-004896,2036-05-27,2690.0,Citibank,-3.896271,-3.7391987,Break,-0.15707229999999983,Bank Error
TXN-004905,2036-06-05,4698.0,Citibank,-3.7785091,-3.9207067,Match,0.14219760000000026,No Break
TXN-004910,2036-06-10,1593.0,Bank of America,-4.0056286,-4.097632,Break,0.09200340000000029,Timing Difference
TXN-004911,2036-06-11,3518.0,Chase,30.978022,104.11726,Break,-73.139238,Timing Difference
TXN-004912,2036-06-12,-1.0,HSBC,-3.8765554,-3.688014,Break,-0.18854140000000008,Bank Error
TXN-004916,2036-06-16,-1.0,Citibank,463.60046,778.32245,Match,-314.72199,No Break
TXN-004917,2036-06-17,-1.0,Citibank,-4.0053363,-4.0971246,Break,0.09178830000000016,Amount Mismatch
TXN-004918,2036-06-18,-1.0,Citibank,-4.005298,-4.0972524,Match,0.09195440000000055,No Break
TXN-004927,2036-06-27,3768.0,Chase,854.44604,731.289,Match,123.15704000000005,No Break
TXN-004931,2036-07-01,3355.0,Chase,-3.9293137,-3.9572997,Match,0.02798600000000029,No Break
TXN-004932,2036-07-02,2895.0,Chase,-4.003281,-4.0962744,Match,0.09299340000000011,No Break
TXN-004941,2036-07-11,120.0,Wells Fargo,701.76276,947.6622,Break,-245.89944000000003,Bank Error
TXN-004942,2036-07-12,-1.0,Bank of America,-2.153651,1.4116572,Break,-3.5653082,Timing Difference
TXN-004944,2036-07-14,-1.0,Bank of America,-3.998901,-4.0703983,Match,0.07149729999999987,No Break
TXN-004945,2036-07-15,-1.0,Citibank,-4.00562,-4.0975823,Break,0.09196229999999961,Fraudulent/Unauthorized
TXN-004947,2036-07-17,680.0,Citibank,-1.549142,-1.0350376,Match,-0.5141044000000001,No Break
TXN-004949,2036-07-19,1889.0,Wells Fargo,4.2198715,3.7832358,Break,0.43663570000000007,Timing Difference
TXN-004965,2036-08-04,3673.0,Chase,-4.005636,-4.097636,Match,0.09199999999999964,No Break
TXN-004967,2036-08-06,1472.0,HSBC,-4.005636,-4.097636,Break,0.09199999999999964,Bank Error
TXN-004969,2036-08-08,-1.0,Bank of America,-3.503454,-3.4703038,Match,-0.03315020000000013,No Break
TXN-004970,2036-08-09,-1.0,Wells Fargo,-4.005124,-4.096948,Break,0.0918239999999999,Missing in Bank
TXN-004972,2036-08-11,-1.0,Bank of America,-1.7587832,-0.7356931,Match,-1.0230901000000001,No Break
TXN-004974,2036-08-13,-1.0,HSBC,3.7964761,20.543005,Break,-16.7465289,Amount Mismatch
TXN-004977,2036-08-16,422.0,Bank of America,-4.005102,-4.0955467,Break,0.09044469999999993,Timing Difference
TXN-004980,2036-08-19,4111.0,Bank of America,-4.0056357,-4.097635,Break,0.09199930000000034,Bank Error
TXN-004981,2036-08-20,16.0,Citibank,442.1976,578.85767,Match,-136.66006999999996,No Break
TXN-004992,2036-08-31,561.0,Citibank,-4.0056095,-4.0976095,Break,0.09199999999999964,Missing in Bank
TXN-004999,2036-09-07,3333.0,Wells Fargo,38.960106,46.98598,Break,-8.025873999999995,Bank Error
TXN-005001,2036-09-09,-1.0,Citibank,-4.005602,-4.097462,Break,0.0918600000000005,Duplicate Entry
TXN-005006,2036-09-14,4688.0,Chase,2522.2769,2557.2014,Match,-34.92450000000008,No Break
TXN-005011,2036-09-19,4390.0,HSBC,-4.00562,-4.097628,Break,0.09200799999999987,Timing Difference
TXN-005017,2036-09-25,1945.0,Wells Fargo,-4.0045457,-4.0958138,Break,0.09126809999999974,Timing Difference
TXN-005018,2036-09-26,-1.0,Wells Fargo,-4.005636,-4.0976357,Break,0.09199969999999968,Timing Difference
TXN-005026,2036-10-04,3588.0,Citibank,-4.005636,-4.0976353,Break,0.09199930000000034,Missing in Bank
TXN-005030,2036-10-08,-1.0,Bank of America,-4.005357,-4.0970936,Break,0.09173659999999995,Timing Difference
TXN-005032,2036-10-10,1502.0,HSBC,-3.9075155,-3.8643248,Break,-0.04319070000000025,Missing in Bank
TXN-005037,2036-10-15,-1.0,Bank of America,-3.9755335,-4.064734,Match,0.08920049999999957,No Break
TXN-005039,2036-10-17,-1.0,Citibank,-4.0049095,-4.0968347,Match,0.09192519999999949,No Break
TXN-005044,2036-10-22,-1.0,Citibank,923.96875,1005.3043,Match,-81.33555000000001,No Break
TXN-005048,2036-10-26,182.0,HSBC,2.1790059,0.42001042,Break,1.7589954799999998,Missing in Books
TXN-005052,2036-10-30,1534.0,Wells Fargo,10.926777,28.495716,Break,-17.568939,Bank Error
TXN-005053,2036-10-31,1538.0,Citibank,608.3876,516.5601,Match,91.82749999999999,No Break
TXN-005056,2036-11-03,3345.0,Citibank,637.4266,694.779,Match,-57.35239999999999,No Break
TXN-005057,2036-11-04,2364.0,Citibank,-4.0049434,-4.096912,Match,0.09196859999999951,No Break
TXN-005062,2036-11-09,2651.0,Citibank,103.9368,129.53899,Break,-25.602190000000007,Timing Difference
TXN-005064,2036-11-11,4353.0,Citibank,239.70815,567.65393,Break,-327.94577999999996,Duplicate Entry
TXN-005067,2036-11-14,1472.0,Bank of America,-3.6087515,-3.5349944,Match,-0.07375709999999991,No Break
TXN-005069,2036-11-16,-1.0,Citibank,-3.6064162,-3.7493606,Match,0.1429444000000002,No Break
TXN-005074,2036-11-21,2364.0,Citibank,-4.005636,-4.097636,Break,0.09199999999999964,Missing in Bank
TXN-005076,2036-11-23,548.0,HSBC,-4.003708,-4.096322,Match,0.0926140000000002,No Break
TXN-005078,2036-11-25,-1.0,Bank of America,-4.004913,-4.093626,Match,0.08871300000000026,No Break
TXN-005079,2036-11-26,3.0,Citibank,-3.6842935,-3.2302737,Break,-0.45401979999999975,Missing in Bank
TXN-005081,2036-11-28,-1.0,Chase,-3.53257,-2.410905,Break,-1.1216650000000001,Bank Error
TXN-005084,2036-12-01,-1.0,Bank of America,-4.0013433,-4.0874224,Break,0.08607910000000007,Missing in Books
TXN-005085,2036-12-02,-1.0,Citibank,1339.9421,1772.6252,Break,-432.68309999999997,Missing in Books
TXN-005086,2036-12-03,4212.0,Bank of America,-4.0055895,-4.0975256,Break,0.09193609999999985,Duplicate Entry
TXN-005088,2036-12-05,-1.0,HSBC,-3.9923453,-4.077586,Break,0.08524069999999995,Fraudulent/Unauthorized
TXN-005089,2036-12-06,-1.0,Chase,2357.364,2229.2217,Match,128.14229999999998,No Break
TXN-005094,2036-12-11,-1.0,Bank of America,-3.9663482,-4.0579305,Match,0.09158230000000023,No Break
TXN-005102,2036-12-19,-1.0,HSBC,122.50636,75.33615,Break,47.17021,Amount Mismatch
TXN-005105,2036-12-22,3210.0,Citibank,-4.0043583,-4.093359,Break,0.0890007000000006,Timing Difference
TXN-005106,2036-12-23,2655.0,Chase,-2.8128767,-1.6118501,Break,-1.2010265999999998,Missing in Books
TXN-005109,2036-12-26,-1.0,Chase,1538.2136,1264.9708,Match,273.2428,No Break
TXN-005110,2036-12-27,2804.0,Wells Fargo,-3.9760864,-4.032815,Break,0.05672860000000046,Missing in Bank
TXN-005111,2036-12-28,-1.0,Bank of America,-4.0005574,-4.0808897,Break,0.08033230000000025,Missing in Books
TXN-005116,2037-01-02,3686.0,Bank of America,-4.0045776,-4.095072,Break,0.09049439999999986,Duplicate Entry
TXN-005117,2037-01-03,675.0,Citibank,2.5686896,12.286258,Match,-9.717568400000001,No Break
TXN-005123,2037-01-09,-1.0,Citibank,-4.005636,-4.097636,Match,0.09199999999999964,No Break
TXN-005125,2037-01-11,78.0,Bank of America,-1.8711661,6.771468,Break,-8.642634099999999,Missing in Bank
TXN-005127,2037-01-13,-1.0,Citibank,-3.9994345,-4.075997,Break,0.07656250000000009,Fraudulent/Unauthorized
TXN-005128,2037-01-14,3249.0,HSBC,2180.8586,2144.2112,Break,36.647399999999834,Missing in Bank
TXN-005133,2037-01-19,600.0,Citibank,25.27351,26.98458,Match,-1.7110699999999994,No Break
TXN-005135,2037-01-21,3792.0,Bank of America,-4.005588,-4.0975122,Match,0.09192419999999935,No Break
TXN-005137,2037-01-23,3688.0,Bank of America,-4.005636,-4.0976357,Break,0.09199969999999968,Duplicate Entry
TXN-005143,2037-01-29,-1.0,HSBC,1148.165,1378.823,Break,-230.65800000000013,Missing in Bank
TXN-005150,2037-02-05,-1.0,Bank of America,-4.0056357,-4.097635,Break,0.09199930000000034,Duplicate Entry
TXN-005151,2037-02-06,3030.0,Chase,37.060043,76.29167,Match,-39.231626999999996,No Break
TXN-005155,2037-02-10,3444.0,Chase,729.1496,632.934,Match,96.2156,No Break
TXN-005162,2037-02-17,2825.0,Bank of America,-4.005636,-4.097636,Match,0.09199999999999964,No Break
TXN-005164,2037-02-19,1241.0,Wells Fargo,-3.08962,-3.1930926,Break,0.10347259999999991,Duplicate Entry
TXN-005167,2037-02-22,4885.0,Bank of America,-3.978858,-4.0522795,Break,0.07342150000000025,Missing in Books
TXN-005173,2037-02-28,3965.0,Citibank,-4.0056295,-4.097598,Break,0.09196849999999923,Duplicate Entry
TXN-005175,2037-03-02,-1.0,Chase,-4.005517,-4.097534,Match,0.09201699999999935,No Break
TXN-005176,2037-03-03,-1.0,Chase,7.006421,19.687078,Match,-12.680657,No Break
TXN-005177,2037-03-04,4189.0,Citibank,-2.3117902,2.57568,Break,-4.8874702,Timing Difference
TXN-005178,2037-03-05,2428.0,Chase,1843.8428,1852.0292,Match,-8.186400000000049,No Break
TXN-005179,2037-03-06,1139.0,Citibank,-4.002298,-4.0810013,Break,0.07870329999999992,Duplicate Entry
TXN-005180,2037-03-07,-1.0,Bank of America,-3.9200723,-4.0219445,Break,0.10187219999999986,Fraudulent/Unauthorized
TXN-005183,2037-03-10,3473.0,Bank of America,-3.9786017,-4.0577216,Break,0.0791198999999998,Duplicate Entry
TXN-005189,2037-03-16,-1.0,Citibank,3.521433,20.371197,Break,-16.849764,Duplicate Entry
TXN-005190,2037-03-17,4899.0,Chase,85.04022,63.99383,Match,21.046390000000002,No Break
TXN-005192,2037-03-19,2630.0,HSBC,3.3244922,9.457538,Break,-6.1330458,Duplicate Entry
TXN-005196,2037-03-23,-1.0,Citibank,-3.959823,-3.9773357,Break,0.017512699999999715,Timing Difference
TXN-005202,2037-03-29,2498.0,Bank of America,-4.005636,-4.097636,Match,0.09199999999999964,No Break
TXN-005204,2037-03-31,3039.0,Bank of America,-4.005616,-4.097609,Break,0.09199300000000044,Timing Difference
TXN-005208,2037-04-04,-1.0,Citibank,-3.8195481,-3.8634734,Match,0.04392530000000017,No Break
TXN-005209,2037-04-05,-1.0,Chase,1177.1573,953.2209,Match,223.93640000000005,No Break
TXN-005219,2037-04-15,2004.0,HSBC,348.5198,574.44055,Break,-225.92075000000006,Missing in Books
TXN-005223,2037-04-19,4809.0,Citibank,472.66226,366.45712,Match,106.20514000000003,No Break
TXN-005224,2037-04-20,1979.0,Bank of America,-4.0056353,-4.097633,Match,0.0919977000000003,No Break
TXN-005231,2037-04-27,-1.0,Bank of America,-4.005636,-4.097636,Break,0.09199999999999964,Fraudulent/Unauthorized
TXN-005233,2037-04-29,827.0,Citibank,0.39025673,6.800375,Break,-6.41011827,Duplicate Entry
TXN-005234,2037-04-30,-1.0,Bank of America,202.63977,476.98364,Break,-274.34387,Missing in Bank
TXN-005237,2037-05-03,-1.0,HSBC,1614.4907,1143.0914,Match,471.39930000000004,No Break
TXN-005238,2037-05-04,-1.0,Citibank,-4.0055666,-4.097425,Break,0.09185840000000045,Amount Mismatch
TXN-005239,2037-05-05,1226.0,Citibank,-2.0132055,0.3181847,Break,-2.3313902000000004,Amount Mismatch
TXN-005241,2037-05-07,-1.0,Chase,-3.8233933,-3.9564946,Match,0.13310129999999987,No Break
TXN-005244,2037-05-10,-1.0,Bank of America,-2.812947,0.47400078,Break,-3.2869477799999998,Duplicate Entry
TXN-005249,2037-05-15,2860.0,Citibank,1857.8877,1806.6176,Match,51.27009999999996,No Break
TXN-005250,2037-05-16,-1.0,Bank of America,-4.005632,-4.0976286,Match,0.09199659999999987,No Break
TXN-005252,2037-05-18,-1.0,Wells Fargo,-3.9280183,-4.0057106,Break,0.07769229999999938,Fraudulent/Unauthorized
TXN-005253,2037-05-19,-1.0,Wells Fargo,-3.810092,-3.974535,Match,0.1644429999999999,No Break
TXN-005257,2037-05-23,3607.0,Wells Fargo,-4.0043097,-4.096893,Match,0.09258329999999937,No Break
TXN-005259,2037-05-25,-1.0,Chase,712.26385,1306.1399,Break,-593.8760499999999,Timing Difference
TXN-005277,2037-06-12,-1.0,Bank of America,-4.005636,-4.097636,Break,0.09199999999999964,Amount Mismatch
TXN-005281,2037-06-16,1341.0,Bank of America,26.129025,78.77594,Break,-52.64691500000001,Amount Mismatch
TXN-005288,2037-06-23,-1.0,Chase,-3.9940784,-4.0673685,Break,0.07329009999999991,Timing Difference
TXN-005292,2037-06-27,4967.0,Bank of America,-0.35825482,-2.2602065,Match,1.9019516799999998,No Break
TXN-005294,2037-06-29,851.0,Citibank,445.60474,673.9254,Break,-228.32065999999998,Missing in Bank
TXN-005296,2037-07-01,3740.0,Citibank,23.567354,51.762016,Break,-28.194662,Bank Error
TXN-005298,2037-07-03,-1.0,HSBC,-4.005636,-4.097636,Match,0.09199999999999964,No Break
TXN-005300,2037-07-05,3307.0,Citibank,-4.005635,-4.097635,Match,0.09200000000000053,No Break
TXN-005302,2037-07-07,2755.0,Bank of America,-4.005349,-4.096972,Break,0.09162300000000023,Amount Mismatch
TXN-005303,2037-07-08,309.0,HSBC,3.149567,19.467003,Break,-16.317435999999997,Fraudulent/Unauthorized
TXN-005306,2037-07-11,2532.0,Citibank,-3.8316126,-3.379863,Break,-0.4517496000000003,Duplicate Entry
TXN-005312,2037-07-17,-1.0,Chase,2646.7498,2499.8643,Match,146.88549999999987,No Break
TXN-005316,2037-07-21,-1.0,Bank of America,-3.9176617,-4.0318975,Break,0.11423580000000033,Fraudulent/Unauthorized
TXN-005320,2037-07-25,2602.0,Bank of America,360.99246,428.8722,Match,-67.87974000000003,No Break
TXN-005321,2037-07-26,-1.0,Chase,2811.7722,2696.9734,Match,114.79880000000003,No Break
TXN-005323,2037-07-28,2656.0,Bank of America,-4.005636,-4.097636,Break,0.09199999999999964,Timing Difference
TXN-005330,2037-08-04,-1.0,Citibank,-4.0056148,-4.097597,Break,0.09198220000000035,Missing in Books
TXN-005331,2037-08-05,-1.0,Wells Fargo,169.75665,145.08664,Break,24.67001000000002,Duplicate Entry
TXN-005335,2037-08-09,395.0,Chase,1178.5763,1130.1115,Match,48.46479999999997,No Break
TXN-005342,2037-08-16,4857.0,Citibank,-4.004208,-4.095658,Match,0.09145000000000003,No Break
TXN-005343,2037-08-17,367.0,HSBC,2220.5784,1723.5527,Match,497.0256999999999,No Break
TXN-005344,2037-08-18,4705.0,HSBC,46.164055,89.14429,Break,-42.980235,Duplicate Entry
TXN-005346,2037-08-20,-1.0,Chase,635.35284,734.801,Match,-99.44816000000003,No Break
TXN-005347,2037-08-21,2157.0,Chase,-4.0055437,-4.097557,Match,0.09201330000000052,No Break
TXN-005348,2037-08-22,2213.0,Citibank,1279.6915,1651.8704,Break,-372.1789000000001,Bank Error
TXN-005349,2037-08-23,581.0,Chase,-3.9721093,-4.0012426,Break,0.02913330000000025,Duplicate Entry
TXN-005353,2037-08-27,4465.0,Citibank,-3.7437265,-3.2762682,Break,-0.4674583000000001,Missing in Bank
TXN-005368,2037-09-11,1506.0,Bank of America,126.52412,200.61482,Break,-74.09070000000001,Timing Difference
TXN-005371,2037-09-14,432.0,Bank of America,-2.2481863,3.477814,Break,-5.7260003,Missing in Bank
TXN-005373,2037-09-16,-1.0,Bank of America,0.66637886,10.627876,Break,-9.96149714,Missing in Bank
TXN-005374,2037-09-17,-1.0,Chase,-4.005486,-4.0969405,Break,0.09145449999999933,Duplicate Entry
TXN-005375,2037-09-18,-1.0,Wells Fargo,-4.0056357,-4.0976357,Break,0.09199999999999964,Timing Difference
TXN-005381,2037-09-24,-1.0,Citibank,-3.9981613,-4.0880303,Break,0.08986899999999975,Missing in Books
TXN-005384,2037-09-27,3744.0,Citibank,-4.005636,-4.0976357,Break,0.09199969999999968,Duplicate Entry
TXN-005388,2037-10-01,4870.0,Citibank,302.10385,363.32175,Break,-61.217899999999986,Missing in Books
TXN-005391,2037-10-04,-1.0,Citibank,-3.9633765,-3.9805398,Break,0.017163299999999992,Fraudulent/Unauthorized
TXN-005393,2037-10-06,-1.0,Wells Fargo,-3.5352182,-3.754283,Match,0.21906479999999995,No Break
TXN-005394,2037-10-07,120.0,Citibank,-3.7351732,-2.834243,Break,-0.9009302000000003,Missing in Bank
TXN-005395,2037-10-08,-1.0,Citibank,-3.7484639,-3.7190082,Match,-0.02945569999999975,No Break
TXN-005402,2037-10-15,-1.0,Bank of America,12.275181,71.93612,Break,-59.660939,Duplicate Entry
TXN-005409,2037-10-22,-1.0,HSBC,-4.0056334,-4.097635,Match,0.09200160000000057,No Break
TXN-005414,2037-10-27,2699.0,Citibank,490.29297,1083.0508,Match,-592.75783,No Break
TXN-005416,2037-10-29,1868.0,HSBC,-4.0056114,-4.097618,Break,0.0920065999999995,Missing in Bank
TXN-005417,2037-10-30,-1.0,Bank of America,-4.0029364,-4.0922847,Match,0.08934830000000016,No Break
TXN-005421,2037-11-03,-1.0,HSBC,166.19423,348.55502,Break,-182.36079,Duplicate Entry
TXN-005424,2037-11-06,1630.0,Citibank,-3.9821572,-4.065163,Match,0.08300580000000002,No Break
TXN-005430,2037-11-12,4742.0,Wells Fargo,-4.005204,-4.0974784,Match,0.09227439999999998,No Break
TXN-005433,2037-11-15,1950.0,Bank of America,-4.005632,-4.097631,Match,0.0919989999999995,No Break
TXN-005434,2037-11-16,-1.0,Citibank,-4.005518,-4.0975165,Match,0.09199849999999987,No Break
TXN-005436,2037-11-18,163.0,Citibank,-3.9960973,-4.0938473,Match,0.09775,No Break
TXN-005440,2037-11-22,-1.0,HSBC,-3.5514328,-3.7690842,Match,0.21765139999999983,No Break
TXN-005443,2037-11-25,-1.0,Citibank,3.0794594,1.4976391,Match,1.5818203000000002,No Break
TXN-005444,2037-11-26,-1.0,Chase,-2.4380686,-2.4936092,Match,0.05554060000000005,No Break
TXN-005446,2037-11-28,-1.0,HSBC,31.920298,16.718365,Match,15.201933,No Break
TXN-005449,2037-12-01,601.0,Wells Fargo,-3.5590804,-3.6394603,Break,0.08037990000000006,Missing in Books
TXN-005450,2037-12-02,-1.0,Wells Fargo,-4.003737,-4.094425,Break,0.0906880000000001,Missing in Books
TXN-005451,2037-12-03,1233.0,Citibank,302.04285,711.6033,Match,-409.56045,No Break
TXN-005464,2037-12-16,-1.0,Citibank,-4.0042543,-4.090851,Break,0.08659669999999942,Amount Mismatch
TXN-005469,2037-12-21,4263.0,Bank of America,146.05922,188.4774,Match,-42.41817999999998,No Break
TXN-005470,2037-12-22,2492.0,Chase,-1.1252664,4.027457,Break,-5.1527234,Missing in Books
TXN-005473,2037-12-25,1410.0,HSBC,-3.901663,-3.8438563,Break,-0.05780669999999999,Missing in Bank
TXN-005476,2037-12-28,-1.0,Citibank,-4.005621,-4.09754,Break,0.09191900000000075,Missing in Bank
TXN-005484,2038-01-05,-1.0,Bank of America,-4.002487,-4.093283,Match,0.09079599999999921,No Break
TXN-005487,2038-01-08,2743.0,Chase,-4.0056357,-4.0976334,Break,0.0919977000000003,Missing in Books
TXN-005491,2038-01-12,1881.0,Citibank,0.01922211,-1.3319575,Match,1.35117961,No Break
TXN-005495,2038-01-16,-1.0,Bank of America,-3.9829016,-4.0179625,Break,0.035060900000000395,Duplicate Entry
TXN-005496,2038-01-17,-1.0,Citibank,-3.7745662,-3.8807957,Break,0.10622949999999998,Missing in Bank
TXN-005511,2038-02-01,2699.0,Citibank,-2.7149796,-2.8397517,Match,0.12477209999999994,No Break
TXN-005513,2038-02-03,1332.0,Citibank,1076.5708,913.35187,Match,163.21893,No Break
TXN-005515,2038-02-05,-1.0,Bank of America,-4.005535,-4.0972576,Break,0.09172259999999977,Duplicate Entry
TXN-005520,2038-02-10,3290.0,Bank of America,8.700035,8.788191,Match,-0.08815599999999968,No Break
TXN-005525,2038-02-15,-1.0,Bank of America,-3.801177,-3.7757804,Break,-0.025396600000000102,Amount Mismatch
TXN-005526,2038-02-16,-1.0,HSBC,13.538496,26.882322,Break,-13.343825999999998,Amount Mismatch
TXN-005527,2038-02-17,-1.0,HSBC,36.73672,31.325405,Match,5.411314999999998,No Break
TXN-005531,2038-02-21,-1.0,HSBC,46.007366,29.808811,Match,16.198555,No Break
TXN-005535,2038-02-25,2222.0,Bank of America,-3.999346,-4.0816736,Break,0.08232760000000017,Missing in Bank
TXN-005536,2038-02-26,-1.0,Citibank,19.29774,50.335304,Break,-31.037564,Fraudulent/Unauthorized
TXN-005537,2038-02-27,-1.0,HSBC,-2.4541047,-1.5466725,Break,-0.9074321999999999,Amount Mismatch
TXN-005540,2038-03-02,591.0,Bank of America,-3.9982138,-4.0920486,Match,0.09383480000000022,No Break
TXN-005542,2038-03-04,-1.0,Chase,111.608734,214.96355,Match,-103.354816,No Break
TXN-005543,2038-03-05,-1.0,Citibank,602.907,544.96826,Match,57.93874000000005,No Break
TXN-005544,2038-03-06,118.0,HSBC,2357.3298,2325.7734,Match,31.55639999999994,No Break
TXN-005547,2038-03-09,-1.0,HSBC,2400.3198,2007.2913,Match,393.0285000000001,No Break
TXN-005549,2038-03-11,-1.0,Citibank,-3.8809032,-3.3520784,Break,-0.5288248000000002,Missing in Bank
TXN-005554,2038-03-16,2690.0,Chase,1882.4772,2114.2327,Break,-231.75549999999998,Timing Difference
TXN-005561,2038-03-23,2574.0,HSBC,0.26014313,4.804866,Break,-4.544722869999999,Bank Error
TXN-005566,2038-03-28,2094.0,Citibank,3.6851227,5.5401316,Match,-1.8550088999999996,No Break
TXN-005568,2038-03-30,-1.0,Citibank,-3.8693466,-3.8691888,Break,-0.00015780000000020777,Missing in Bank
TXN-005570,2038-04-01,918.0,Bank of America,1.7159251,5.2631626,Break,-3.5472375000000005,Missing in Bank
TXN-005576,2038-04-07,2738.0,Chase,613.99567,461.6882,Match,152.30747000000002,No Break
TXN-005579,2038-04-10,4142.0,Bank of America,-3.0782025,-2.17523,Break,-0.9029725000000002,Duplicate Entry
TXN-005583,2038-04-14,-1.0,Bank of America,-4.0043387,-4.095431,Match,0.09109229999999968,No Break
